% Model:              Untitled.mph
% Version:            COMSOL 6.3.0.335
% Date:               Mar 27 2025, 14:44
% Dimension:          2
% Nodes:              2626
% Expressions:        0
% Description:        
% Length unit:        m
% x                       y
1.1137434560519743        -0.5419332300626598
0.8560683303312575        0.3931680967735012
0.8563841775092746        0.2639836367153823
0.8964594514929302        0.7610011120676499
0.9001060005945402        0.6573636362614417
0.9606685238202806        0.7983689909715141
1.0221107848247835        0.8479129852689838
0.9475756152978403        0.46036884252034016
0.9401275025581884        0.580313827475135
1.1204070174185012        0.9116314876098467
1.0888481930676326        0.8650122298256205
1.1854443885834411        0.9136752865977398
1.2428252032671563        0.9422379426035712
1.252166616794913         0.9660693537718498
1.5400782189005633        -0.94061501775056
1.59998586717491          -0.9659942933050947
1.457116416148708         -0.9061376653027926
1.5304298793566966        -0.9086002214383664
1.365554343668407         -0.8485335807946711
1.4269772536271195        -0.8659864134151769
1.3421876094836387        -0.7778376183098079
0.9802491535681457        -0.2093930036356374
0.9684260275838232        -0.06450455768930294
0.9499770914037691        0.1940987121330414
0.9593796952507525        0.06931210939955924
1.3138145335215496        -0.6831608121143271
1.203335801892313         -0.5565408793164732
1.2765129246005646        -0.5908544696876848
1.089842090797501         -0.41780309874537735
1.0357215928239896        -0.3193032786812176
1.181249685356944         -0.444494457143907
0.9739548776598449        0.32612254842850863
0.98584833959491          0.6958899403938977
1.0297481369640011        0.7687494419329536
1.0939710763585955        0.7964587221029347
1.0589632387241799        0.4263012530295039
1.0411109932785017        0.5535118545823859
1.1564208847748614        0.8561226308169111
1.2241693385940595        0.8772890561248909
1.310661307506313         0.9411348021590508
1.3217215498657902        0.9659578058159273
1.2543057821358548        0.91425961772216
1.6090855034016658        -0.9423177465204602
1.669549853215978         -0.9658250706250844
1.5960085018447367        -0.9137438960331505
1.4884100605572235        -0.853803729537958
1.5636458685760062        -0.8610237302431055
1.429571891530492         -0.7908101474592645
1.3931140878012143        -0.6833581108667396
1.0467631432282523        0.23285581845277728
1.1149478705248017        -0.2194173835439705
1.081915128813042         -0.1058878217858388
1.0680685679337154        0.0182555912006838
1.0529873530960387        0.13746857761554632
1.3514048862611738        -0.5671724210112947
1.2836535737156076        -0.47689594870880114
1.1642743241077071        -0.33008772665220054
1.2481746935705518        -0.383851956568145
1.2091359349021586        -0.23197021259320516
1.0966742587952956        0.3162850986229818
1.0953406519085709        0.6843962942024193
1.1713578066117238        0.7565587505707195
1.1707998467393819        0.4045444015174007
1.135105048626502         0.5338456567719617
1.2359175220965395        0.8112070844511123
1.2841550794298664        0.8611941899014504
1.3813556660603075        0.9404861697873068
1.391278230474412         0.9657554563978344
1.3257366647450022        0.9076912441663383
1.4522406122366012        0.9408642835091168
1.4608387583647156        0.965482965871866
1.6792398345279835        -0.9419275913529938
1.7391189413657078        -0.9656942405752413
1.6615699894767042        -0.9096811838688676
1.625889162154067         -0.8716719847504768
1.525390001314162         -0.7848624673582932
1.611258599889004         -0.8048472089931662
1.484066514730574         -0.6834769878569648
1.4415818660614916        -0.5678103032461282
1.1355015421890449        0.21121067321964088
1.1976818938646239        -0.13347608898613272
1.1814934718457206        -0.018398049330128553
1.1589615845107188        0.09948881919661275
1.3892939681559866        -0.45841454977059687
1.3347383348292472        -0.3768292896332824
1.270848400778004         -0.2937736992895811
1.287424966177126         -0.18575480045734347
1.2093434325797008        0.2945472224433184
1.2674551477073253        0.7169805893613348
1.2093199942605164        0.6335579363311813
1.2799067623802616        0.3799545231929279
1.248003117285216         0.48920385260194754
1.3119468754614008        0.7990972899313671
1.3550166522124591        0.8595307621527986
1.3957739008728787        0.9060981320969861
1.3446672812919254        0.7175475430598993
1.5219620500306492        0.9394864855721522
1.5304044778385553        0.9651945551490069
1.4676008025400846        0.906121429740792
1.5919199160653563        0.9388479210337498
1.5999751760067953        0.964937306190608
1.7466780351258777        -0.9396722584265778
1.8086917636286308        -0.9656017590908647
1.733654544446114         -0.9080013926042272
1.8154609991884754        -0.939574720281367
1.8782672482011928        -0.9656063138637316
1.8869724515540471        -0.9405129396657402
1.9478392281835826        -0.9657366569718007
1.691198801471431         -0.8502464887226597
1.5846019397377198        -0.6930060747435064
1.6774196537428558        -0.753593737617698
1.5400218783537938        -0.5671051094115938
1.4938240758201238        -0.443472752853298
1.2429719759084918        0.18252663397587796
1.3095870571892787        -0.054638285208196816
1.2727465987629443        0.06586948960210046
1.437649231151682         -0.34822758284301286
1.36688661781361          -0.2613476029045576
1.38013944516651          -0.1482659851333908
1.4024907211812536        -0.05863997069473299
1.33108315761083          0.27497617569958466
1.36912530381812          0.37062239280042336
1.4233934344396055        0.31876753142410563
1.3267657115946163        0.6060449635402092
1.354195416935359         0.46268300353002784
1.392764951291955         0.7836287778227206
1.4331759526873995        0.8512887474259826
1.417654588256011         0.6791374073025199
1.5399268865904223        0.9054202932676583
1.4985453280593983        0.8603402409337646
1.6631709790892146        0.9392042780985235
1.6695496829937864        0.9647535317455521
1.6066118646600684        0.9075881250361665
1.7339462070819043        0.9386907144544296
1.7391263050654426        0.9646654975824184
1.9586813706460369        -0.9405735274229517
2.017402528831837         -0.9658990484702356
1.8039290685712945        -0.9072633748268257
1.7652829316211915        -0.8653166053950865
1.870524515936161         -0.9075203821152354
1.9425554030565166        -0.9071807849394747
1.7588450217139362        -0.7949409631468547
1.7434637800981792        -0.6875812537565852
1.6216354022424366        -0.5710734362833213
1.6729991333899008        -0.6501687936351812
1.6144214715304177        -0.44379110148634326
1.55070124456248          -0.33207821553350736
1.3545864520136979        0.1506355303743671
1.391743886713464         0.03365328238170252
1.4904511457286445        -0.2172230863628354
1.473969121000886         -0.09988839320194194
1.4582478071716158        -0.023806645525914945
1.4382547421359337        0.22777939568607214
1.5129839461230112        0.30990966872152514
1.462032675026176         0.41409461923405255
1.4423155228260516        0.5334507826261333
1.4887113067964428        0.7801855748808411
1.5107027557350754        0.6539668018853158
1.5715579504408592        0.8458373976999543
1.677991407302419         0.9092555910507925
1.6437809412145838        0.8643978488967199
1.8024425738452448        0.9387514226941798
1.8087045370861492        0.9646731701418907
1.7463579344950315        0.9078463823609856
1.8704740352276943        0.9387165456214578
1.878283959157344         0.9648008983762699
2.02667683839561          -0.9402263504485259
2.0869588674478923        -0.9659839593218974
2.0947367909637635        -0.941041089897018
2.156513453795751         -0.9659521342461798
2.0148032052558698        -0.9072867363546131
1.8383220137383178        -0.8482444446854686
1.9106704080706316        -0.8610465811911711
1.9757176416768718        -0.852240049391567
1.8280357242502394        -0.7424810707194104
1.811333158102245         -0.630395448667792
1.7317720125753193        -0.5412137402685755
1.6589061575516373        -0.32152888495725235
1.7171363978416543        -0.40358012702073226
1.6076924293168717        -0.22197053238908646
1.4617486610025088        0.11947924970131214
1.4828210257280774        0.036681931620901255
1.5691311306967277        -0.12221091066804275
1.5348307291463925        -0.028058629060934797
1.5387918593525376        0.1935215446876023
1.613397081619716         0.2737962653404853
1.5781712975545437        0.3913003952053987
1.5391249941558955        0.5128180408001117
1.5811517393812102        0.7407240356257503
1.5895725641098857        0.6331824599982386
1.6476438303291014        0.7932957825295603
1.7153632531118082        0.8490392810811109
1.8168369416917656        0.9081459777013049
1.7826878041854914        0.8659715007391623
1.9412115030417172        0.9397206929177807
1.9478606527645907        0.9650742633293358
1.8846460620410543        0.908200300010206
2.0118632692112928        0.9396065424517599
2.0174296704902885        0.9654365065675157
2.0856829037877627        -0.9106503767146686
2.1648167386467208        -0.9419268092750892
2.226070022747091         -0.9658252365619644
2.152533878621075         -0.9139526504739343
2.234653369132636         -0.9412322670051
2.2956301404296924        -0.9656349315753012
2.0529844538502964        -0.8593781327566238
1.920757014793041         -0.7823135892545092
2.0131804282469408        -0.792011439540362
1.8956220254714435        -0.6612688125161453
1.8577722481160428        -0.5194323660782428
1.8162120812182974        -0.4179826300470607
1.7159033087337254        -0.21750026155427218
1.7723094728676634        -0.3123510909558478
1.6651162816047873        -0.12213322516148432
1.5642940000713412        0.07460381345722766
1.6282573539011342        -0.0271477359412629
1.6420727410037184        0.15556088146295108
1.7113929797869087        0.2396254329072067
1.7553344952291408        -0.1294065106990971
1.6847294331674796        0.3509512961780666
1.6561776401265198        0.46726871113191615
1.6364373004491308        0.5722134723461775
1.6735028768418496        0.683921720718206
1.721652619647426         0.7649348507272858
1.7870728508050433        0.7926659301507565
1.8523148603702522        0.849876135816392
1.9548891727462807        0.9101321165166583
1.9210978011037092        0.866853813326321
2.0800372259515347        0.9401818171627212
2.0869899387333386        0.9657897611867707
2.0290877110795753        0.905576904082978
2.1471987002184756        0.9408370793320697
2.156542704513509         0.9660662322078953
2.3023658101027724        -0.940981077083567
2.36519447141518          -0.9654187433914153
2.12160627373025          -0.8672147814057399
2.217923735502117         -0.9109820638990875
2.182784578085766         -0.8760017322275574
2.287176881124945         -0.9116297476348167
2.0980304067170104        -0.7994016530074971
1.9882663045813007        -0.689341500548901
2.0646101474831924        -0.7182734027442208
1.9638174340898744        -0.5351955783340634
1.7939275618095465        0.31081464597658076
1.7898152567394081        0.21557744914633462
1.9408015568958836        -0.41829061715693855
1.8851060537049023        -0.3158545401015115
1.840592838155763         -0.19766010205425733
1.7333366743973908        -0.042875111124489655
1.6943564531489625        0.0518137856744318
1.7438831955780563        0.13632011411582676
1.8297098224406692        -0.0803872493156903
1.8287270058540606        0.1599558701853668
2.3706913887958674        -0.9397287160338204
2.4347629551193872        -0.9652169036069465
1.7556028912788528        0.4249159881892046
1.723808427011505         0.5638764290824149
1.7844364606318421        0.6760425840139225
1.8629135879397858        0.7509816794611475
1.8437768550622724        0.39794079788565623
1.9247493390982198        0.7976677097486953
1.996163843143938         0.8501123944096336
2.0931992430635136        0.9099792150558521
2.0638246470061126        0.8675889897853029
2.167509384584397         0.9120425132703269
2.2171140155723412        0.9416627086772857
2.22609109001896          0.9661869015469543
2.3569212247917104        -0.9093674642111973
2.172502902665283         -0.8093733944383223
2.2499315023577724        -0.8549539629882504
2.318936045957334         -0.8682154684722031
2.1448203516085735        -0.7162412498189631
2.0787532462621368        -0.5943711708053809
2.051944018002953         -0.4631254362339696
1.8714975933513491        0.23175121644052543
1.898119002106014         0.3214228465402898
2.0349007924133504        -0.37149896732588983
1.9794072753851788        -0.32039899391792404
1.961744044424976         -0.2279781501070845
1.9307233751271249        -0.12400934265457811
1.827245640059651         0.05001026869616494
1.9153240996429557        -0.03613934004770568
1.9171117980747483        0.13829645600248636
2.4411463922461785        -0.9393810785350809
2.5043352124520695        -0.9650604037593096
2.4263412318722803        -0.9087086288525801
2.5118350456793106        -0.9390494037447586
2.573910273813312         -0.9649839283106012
1.8412177143235444        0.5283537437260658
1.880887147853741         0.6475637342315816
1.9500689663641315        0.6968120843185294
1.929554546479289         0.42908790215804843
2.010521030664814         0.7558733510571902
1.983723805864594         0.3476989970023303
2.073141606161375         0.7995096134170885
2.134478029851973         0.8508338185754436
2.200180419769545         0.8705870570985299
2.2296136971997553        0.912787065480414
2.2870988282253677        0.9411815586989005
2.295642701585532         0.9661115104727186
2.3544575770576586        0.94176668544358
2.3652030776725077        0.9659517239631388
2.3866566332906496        -0.8518939744096066
2.234532494309188         -0.75413946732529
2.3135610428673634        -0.7955628385180904
2.1985601607846954        -0.6319772090518253
2.1587962108000127        -0.48889144642878096
2.124040579339491         -0.3786930447315739
1.9826949863787766        0.24223322541494843
2.070713583664369         -0.27646805508049666
2.042371573518572         -0.1580316958992869
2.0075562177859623        -0.048059832249031965
1.9520415490828285        0.04875739447879093
2.02865045385434          0.12697918594885874
2.5803223604992818        -0.9384358653205915
2.64348383423732          -0.9650259619358612
2.4959338779806837        -0.908583903228487
2.457074957567402         -0.8669071085393406
2.5574587139420295        -0.9005761453132329
1.9692104340041714        0.5574690937736004
2.024554164296761         0.651922922550988
2.034495795748218         0.42637428193265237
2.095291708218413         0.694327426472354
2.0737556294215           0.31938019787312166
2.152593540622474         0.7588672019944066
2.2096659503579072        0.8083317251798048
2.259635036853691         0.8689401629866604
2.295620393283045         0.9109227364865035
2.4231649476272676        0.9410730987611954
2.434767677243463         0.965833348943726
2.3670350244487457        0.9025310567289359
2.449981124561519         -0.798337683982609
2.37761813970174          -0.7645392417263474
2.3136914415875003        -0.6796349161868446
2.273203733502216         -0.5313615244350172
2.235302720095026         -0.4047729426939745
2.1948979224422183        -0.29257892108721084
2.106006621978891         0.2101036780970266
2.1580600101848897        -0.185073260404695
2.120124940890604         -0.07808536854399141
2.073011872510002         0.026306665316357315
2.142748472318247         0.1024956240286594
2.649064339285313         -0.9388828364208734
2.713050661644391         -0.9651319676707946
2.632106653587825         -0.9045867440690052
2.526135400250915         -0.8496801822325831
2.5959133841781137        -0.8601226252094349
2.0963778811957128        0.5567808406150627
2.141459286992494         0.40571597256096165
2.1824019743042893        0.6439835513844266
2.1934622375474078        0.2934485531924884
2.244141640846199         0.7177275474615364
2.2985542212642773        0.7914311994154748
2.3355141209325416        0.8543194979082691
2.398678583246654         0.8612236171648427
2.493067076989921         0.9396109603670633
2.5043300015019234        0.9657179707567365
2.439324310835288         0.9059203708999493
2.516019465250476         -0.7528227175506523
2.423861726466658         -0.6944830050836491
2.3794415570347778        -0.5622504115020107
2.347343598429925         -0.43216409528441907
2.3127443786370296        -0.32028154764108724
2.276961601620114         -0.20955630391182725
2.2147288831639016        0.1760887510314922
2.2428809411503137        -0.09646263557294345
2.194887367471868         -0.0028470415072118166
2.2407038982794436        0.08612939479540671
2.7198458366612153        -0.9387117615444652
2.7826131225719783        -0.9651825196315342
2.6972552873879994        -0.8984372348130466
2.7912813292963197        -0.9396770483707928
2.852179658055614         -0.9651725815612895
2.6662197289831173        -0.8383449047807794
2.5918396582552927        -0.7898177605284932
2.215329732132666         0.49914031819288923
2.237095760063566         0.39302987750805163
2.2873158108203264        0.5823291823400766
2.283881418394599         0.23779526414877905
2.305742121787148         0.3287254857847889
2.3392705030551406        0.6964642858827538
2.564013203170706         0.9398977170575947
2.5738910266643256        0.965541888557122
2.3943804271624822        0.7923816460763835
2.4594088177703104        0.8500536711817858
2.503415836264559         0.906458932864135
2.632137346242223         0.9413064395988763
2.6434543524255076        0.9653272854829429
2.5843071608886996        -0.6870437623820663
2.5104558467088767        -0.650864463877195
2.4618743907412206        -0.5787690306969449
2.456674451481146         -0.45708989732518923
2.427248587453517         -0.3520952024834611
2.3926634426563194        -0.23936561861541805
2.3605225211907017        -0.12357641139734066
2.329688343734921         0.14118144062466556
2.324402082196852         0.006013322035625582
2.860762454359805         -0.9401033090917805
2.921753734678107         -0.9652159101664599
2.7669523846444464        -0.8980207537838526
2.7356424167416096        -0.8521953453508667
2.841766305622188         -0.9035950111006781
2.738970845978752         -0.7846635317877273
2.6639995927579005        -0.7472860968170127
2.3295836438010036        0.4473109107438096
2.3874099246674096        0.5696237916307734
2.3757855057396173        0.2495320901104603
2.410128496396948         0.35642923163650925
2.4247314888084452        0.6890497139506159
2.575712920071498         0.9036448071936827
2.4865863975036318        0.7814091765713502
2.533701660638711         0.8524646026883483
2.702812482207022         0.9401447275716446
2.7130220203054036        0.9651060614096413
2.6530486566184774        0.9020263447556367
2.652834976969511         -0.6367896657905165
2.5706934253901403        -0.544681869728528
2.5418174731730736        -0.3951707034680291
2.5066037392622977        -0.27197121476045455
2.471899700003477         -0.15871321605994632
2.433346687155422         0.174009835395614
2.4543273595171318        -0.04337401625953442
2.435857704264361         0.07025273186413558
2.5419836041337307        -0.0917303637909175
2.9300268159030995        -0.9404937447349
2.9913290893634765        -0.965405086840771
2.917191827775042         -0.9029879912131187
2.810351997006605         -0.8362736167732624
2.883705829290777         -0.8586613661340297
3.011613744306935         -0.9396333427365002
3.060896908114936         -0.9656924427947126
2.8098640952220926        -0.7592065261615828
2.747747245161188         -0.6746747008428604
2.7744512412504094        0.9387649873179327
2.782595651507507         0.9649220924991224
2.464599362868761         0.5909519911485035
2.457065605362562         0.4716526439698669
2.492980915387444         0.2653806582292434
2.5045231197085673        0.3750544577293594
2.520074830380837         0.6836415021059197
2.613366522426873         0.8464098657598216
2.569832909192508         0.7752163728719879
2.725475493903851         0.8994933358940154
2.6792382485517203        0.8613174521367901
2.7019043958424374        -0.5337399652379812
2.6572354900936204        -0.41438119485187136
2.6188060570748886        -0.29534496566838525
2.5786147508206425        -0.17800270223776632
2.5324391015040915        0.14375117875228866
2.6070701092975592        0.22348118932257244
2.568796189812348         0.014630209659043516
2.634685518937435         -0.08686124975415593
2.98129329085463          -0.8993396497175983
2.947666923998021         -0.8472969274907417
2.8936530538537655        -0.7840016777121332
3.0845960637343173        -0.937369849154714
3.13045515290461          -0.9659467696211719
3.053038630364344         -0.9006134581464713
2.8574784890774265        -0.6726408850002527
2.819095554161797         -0.5480709483048102
2.8467360627877087        0.9437880528057331
2.8521742955071305        0.9648496552318937
2.792076911208757         0.9053192972020416
2.915224706882335         0.9381592570565689
2.9217524467965723        0.964932772341947
2.5516500014937007        0.5589714256379458
2.5654132721541743        0.44366686711934306
2.5875733879099014        0.33540662465789955
2.607393394968081         0.6639289535350764
2.6692994506795813        0.7814569959913704
2.7549481566862646        0.835711722360731
2.6952340624941855        0.3021050342098349
2.7766648435784105        -0.4294090481155633
2.7375186622962104        -0.31672652735896384
2.7002998730998735        -0.18889231668497652
2.643972107162003         0.11492926451197816
